Collateral Management|Credit - Derivatives|2020|Middle & Back Office|SENTRY|Green|12|5|1|1|TRUE|4
Collateral Management|Credit - Derivatives|2022|Middle & Back Office|SENTRY|Amber|12|5|1|1|TRUE|4
Collateral Management|Equity - Derivatives|2018|Middle & Back Office|SENTRY|Green|12|7|1|1|TRUE|2
Collateral Management|Equity - Derivatives|2020|Middle & Back Office|SENTRY|Green|12|7|1|1|TRUE|2
Collateral Management|Equity - Derivatives|2022|Middle & Back Office|SENTRY|Amber|12|7|1|1|TRUE|2
Collateral Management|FXO|2018|Middle & Back Office|SENTRY|Green|12|1|1|1|TRUE|8
Collateral Management|FXO|2020|Middle & Back Office|SENTRY|Green|12|1|1|1|TRUE|8
Collateral Management|FXO|2022|Middle & Back Office|SENTRY|Amber|12|1|1|1|TRUE|8
Collateral Management|MM|2018|Middle & Back Office|SENTRY|Green|12|8|1|1|TRUE|1
Collateral Management|MM|2020|Middle & Back Office|SENTRY|Green|12|8|1|1|TRUE|1
Collateral Management|MM|2022|Middle & Back Office|SENTRY|Amber|12|8|1|1|TRUE|1
Collateral Management|Rates - Cash|2018|Middle & Back Office|SENTRY|Green|12|2|1|1|TRUE|7
Collateral Management|Rates - Cash|2020|Middle & Back Office|SENTRY|Green|12|2|1|1|TRUE|7
Collateral Management|Rates - Cash|2022|Middle & Back Office|SENTRY|Amber|12|2|1|1|TRUE|7
Collateral Management|Rates - Derivatives|2018|Middle & Back Office|SENTRY|Green|12|3|1|1|TRUE|6
Collateral Management|Rates - Derivatives|2020|Middle & Back Office|SENTRY|Green|12|3|1|1|TRUE|6
Collateral Management|Rates - Derivatives|2022|Middle & Back Office|SENTRY|Amber|12|3|1|1|TRUE|6
Collateral Management|Vanilla FX + NDF|2018|Middle & Back Office|SENTRY|Green|12|0|1|1|FALSE|9
Collateral Management|Vanilla FX + NDF|2020|Middle & Back Office|SENTRY|Green|12|0|1|1|FALSE|9
Collateral Management|Vanilla FX + NDF|2022|Middle & Back Office|SENTRY|Amber|12|0|1|1|FALSE|9
Confirmations|Commodities|2018|Middle & Back Office|Xceptor|Green|13|6|1|1|TRUE|1
Confirmations|Commodities|2020|Middle & Back Office|Xceptor|Green|13|6|1|1|TRUE|1
Confirmations|Commodities|2022|Middle & Back Office|Xceptor|Green|13|6|1|1|TRUE|3
Confirmations|Credit - Cash|2018|Middle & Back Office|Xceptor|Green|13|4|1|1|TRUE|3
Confirmations|Credit - Cash|2020|Middle & Back Office|Xceptor|Green|13|4|1|1|TRUE|3
Confirmations|Credit - Cash|2022|Middle & Back Office|Xceptor|Green|13|4|1|1|TRUE|5
Confirmations|Credit - Derivatives|2018|Middle & Back Office|Xceptor|Green|13|5|1|1|TRUE|2
Confirmations|Credit - Derivatives|2020|Middle & Back Office|Xceptor|Green|13|5|1|1|TRUE|2
Confirmations|Credit - Derivatives|2022|Middle & Back Office|Xceptor|Green|13|5|1|1|TRUE|4
Confirmations|Equity - Derivatives|2018|Middle & Back Office|Murex 3.1 ETP|Green|13|7|2|1|FALSE|1
Confirmations|Equity - Derivatives|2018|Middle & Back Office|Spider|Green|13|7|2|2|FALSE|1
Confirmations|Equity - Derivatives|2020|Middle & Back Office|Murex 3.1 ETP|Amber|13|7|2|1|FALSE|1
Confirmations|Equity - Derivatives|2020|Middle & Back Office|Spider|Amber|13|7|2|2|FALSE|1
Confirmations|Equity - Derivatives|2022|Middle & Back Office|Xceptor|Green|13|7|1|1|TRUE|2
Confirmations|FXO|2018|Middle & Back Office|Xceptor|Green|13|1|1|1|FALSE|6
Confirmations|FXO|2020|Middle & Back Office|Xceptor|Green|13|1|1|1|TRUE|6
Confirmations|FXO|2022|Middle & Back Office|Xceptor|Green|13|1|1|1|TRUE|8
Confirmations|MM|2018|Middle & Back Office|DLD|Amber|13|8|1|1|FALSE|1
Confirmations|MM|2020|Middle & Back Office|Xceptor|Green|13|8|1|1|FALSE|1
Confirmations|MM|2022|Middle & Back Office|Xceptor|Green|13|8|1|1|TRUE|1
Confirmations|Rates - Cash|2018|Middle & Back Office|Xceptor|Green|13|2|1|1|TRUE|5
Confirmations|Rates - Cash|2020|Middle & Back Office|Xceptor|Green|13|2|1|1|TRUE|5
Confirmations|Rates - Cash|2022|Middle & Back Office|Xceptor|Green|13|2|1|1|TRUE|7
Confirmations|Rates - Derivatives|2018|Middle & Back Office|Xceptor|Green|13|3|1|1|TRUE|4
Confirmations|Rates - Derivatives|2020|Middle & Back Office|Xceptor|Green|13|3|1|1|TRUE|4
Confirmations|Rates - Derivatives|2022|Middle & Back Office|Xceptor|Green|13|3|1|1|TRUE|6
Confirmations|Vanilla FX + NDF|2018|Middle & Back Office|MIDANZ|Amber|13|0|1|1|FALSE|1
Confirmations|Vanilla FX + NDF|2020|Middle & Back Office|Xceptor|Green|13|0|1|1|FALSE|7
Confirmations|Vanilla FX + NDF|2022|Middle & Back Office|Xceptor|Green|13|0|1|1|FALSE|9
Customer Data|Commodities|2018|Middle & Back Office|CSS|Green|14|6|2|1|FALSE|1
Customer Data|Commodities|2018|Middle & Back Office|GoldTier|Green|14|6|2|2|FALSE|1
Customer Data|Commodities|2020|Middle & Back Office|CSS|Green|14|6|2|1|FALSE|1
Customer Data|Commodities|2020|Middle & Back Office|GoldTier|Green|14|6|2|2|FALSE|1
Customer Data|Commodities|2022|Middle & Back Office|CSS|Green|14|6|2|1|FALSE|1
Customer Data|Commodities|2022|Middle & Back Office|GoldTier|Green|14|6|2|2|FALSE|1
Customer Data|Credit - Cash|2018|Middle & Back Office|CSS|Green|14|4|2|1|FALSE|1
Customer Data|Credit - Cash|2018|Middle & Back Office|GoldTier|Green|14|4|2|2|FALSE|1
Customer Data|Credit - Cash|2020|Middle & Back Office|CSS|Green|14|4|2|1|FALSE|1
Customer Data|Credit - Cash|2020|Middle & Back Office|GoldTier|Green|14|4|2|2|FALSE|1
Customer Data|Credit - Cash|2022|Middle & Back Office|CSS|Green|14|4|2|1|FALSE|1
Customer Data|Credit - Cash|2022|Middle & Back Office|GoldTier|Green|14|4|2|2|FALSE|1
Customer Data|Credit - Derivatives|2018|Middle & Back Office|CSS|Green|14|5|2|1|FALSE|1
Customer Data|Credit - Derivatives|2018|Middle & Back Office|GoldTier|Green|14|5|2|2|FALSE|1
Customer Data|Credit - Derivatives|2020|Middle & Back Office|CSS|Green|14|5|2|1|FALSE|1
Customer Data|Credit - Derivatives|2020|Middle & Back Office|GoldTier|Green|14|5|2|2|FALSE|1
Customer Data|Credit - Derivatives|2022|Middle & Back Office|CSS|Green|14|5|2|1|FALSE|1
Customer Data|Credit - Derivatives|2022|Middle & Back Office|GoldTier|Green|14|5|2|2|FALSE|1
Customer Data|Equity - Derivatives|2018|Middle & Back Office|GoldTier|Green|14|7|2|1|FALSE|1
Customer Data|Equity - Derivatives|2018|Middle & Back Office|Murex 3.1 ETP|Green|14|7|2|2|FALSE|1
Customer Data|Equity - Derivatives|2020|Middle & Back Office|CSS|Green|14|7|2|1|FALSE|1
Customer Data|Equity - Derivatives|2020|Middle & Back Office|GoldTier|Green|14|7|2|2|FALSE|1
Customer Data|Equity - Derivatives|2022|Middle & Back Office|CSS|Green|14|7|2|1|FALSE|1
Customer Data|Equity - Derivatives|2022|Middle & Back Office|GoldTier|Green|14|7|2|2|FALSE|1
Customer Data|FXO|2018|Middle & Back Office|CSS|Green|14|1|2|1|FALSE|1
Customer Data|FXO|2018|Middle & Back Office|GoldTier|Green|14|1|2|2|FALSE|1
Customer Data|FXO|2020|Middle & Back Office|CSS|Green|14|1|2|1|FALSE|1
Customer Data|FXO|2020|Middle & Back Office|GoldTier|Green|14|1|2|2|FALSE|1
Customer Data|FXO|2022|Middle & Back Office|CSS|Green|14|1|2|1|FALSE|1
Customer Data|FXO|2022|Middle & Back Office|GoldTier|Green|14|1|2|2|FALSE|1
Customer Data|MM|2018|Middle & Back Office|DLD|Amber|14|8|2|1|FALSE|1
Customer Data|MM|2018|Middle & Back Office|GoldTier|Green|14|8|2|2|FALSE|1
Customer Data|MM|2020|Middle & Back Office|CSS|Green|14|8|2|1|FALSE|1
Customer Data|MM|2020|Middle & Back Office|GoldTier|Green|14|8|2|2|FALSE|1
Customer Data|MM|2022|Middle & Back Office|CSS|Green|14|8|2|1|FALSE|1
Customer Data|MM|2022|Middle & Back Office|GoldTier|Green|14|8|2|2|FALSE|1
Customer Data|Rates - Cash|2018|Middle & Back Office|CSS|Green|14|2|2|1|FALSE|1
Customer Data|Rates - Cash|2018|Middle & Back Office|GoldTier|Green|14|2|2|2|FALSE|1
Customer Data|Rates - Cash|2020|Middle & Back Office|CSS|Green|14|2|2|1|FALSE|1
